t_us,v
29020.8,0.994976
29041.7,1.1932
29062.5,1.39944
29083.3,1.61044
29104.2,1.82165
29125.0,2.02941
29145.8,2.23093
29166.7,2.42266
29187.5,2.60142
29208.3,2.76424
29229.2,2.9077
29250.0,3.03016
29270.8,3.1284
29291.7,3.20248
29312.5,3.24929
29333.3,3.26932
29354.2,3.26127
29375.0,3.22672
29395.8,3.1646
29416.7,3.07766
29437.5,2.96561
29458.3,2.83108
29479.2,2.67727
29500.0,2.50481
29520.8,2.31873
29541.7,2.12131
29562.5,1.91504
29583.3,1.70476
29604.2,1.49366
29625.0,1.28586
29645.8,1.08283
29666.7,0.890326
29687.5,0.710607
29708.3,0.547035
29729.2,0.402046
29750.0,0.278012
29770.8,0.177994
29791.7,0.102386
29812.5,0.053141
29833.3,0.0313884
29854.2,0.0371641
29875.0,0.0701368
29895.8,0.12969
29916.7,0.215953
29937.5,0.325543
29958.3,0.458451
29979.2,0.611543
30000.0,0.782314
30020.8,0.967623
30041.7,1.16414
30062.5,1.36959
30083.3,1.57991
30104.2,1.79094
30125.0,1.99969
30145.8,2.20268
30166.7,2.39609
30187.5,2.57655
30208.3,2.74166
30229.2,2.8882
30250.0,3.01393
30270.8,3.11631
30291.7,3.19293
30312.5,3.24441
30333.3,3.2678
30354.2,3.26455
30375.0,3.23302
30395.8,3.17515
30416.7,3.09132
30437.5,2.98331
30458.3,2.85208
30479.2,2.70058
30500.0,2.53071
30520.8,2.346
30541.7,2.15029
30562.5,1.94568
30583.3,1.73538
30604.2,1.52434
30625.0,1.31569
30645.8,1.11184
30666.7,0.917654
30687.5,0.735543
30708.3,0.569612
30729.2,0.421398
30750.0,0.294878
30770.8,0.190858
30791.7,0.11125
30812.5,0.0587936
30833.3,0.0330678
30854.2,0.0346236
30875.0,0.0636912
30895.8,0.119225
30916.7,0.201476
30937.5,0.308622
30958.3,0.438255
30979.2,0.588017
31000.0,0.756533
31020.8,0.939365
31041.7,1.13522
31062.5,1.33983
31083.3,1.54928
31104.2,1.76034
31125.0,1.96981
31145.8,2.17374
31166.7,2.36869
31187.5,2.55153
31208.3,2.71913
31229.2,2.8682
31250.0,2.99706
31270.8,3.10254
31291.7,3.18405
31312.5,3.23876
31333.3,3.26614
31354.2,3.26697
31375.0,3.23954
31395.8,3.18555
31416.7,3.10504
31437.5,3.00026
31458.3,2.87221
31479.2,2.72316
31500.0,2.55645
31520.8,2.37428
31541.7,2.17933
31562.5,1.97547
31583.3,1.76606
31604.2,1.55495
31625.0,1.34548
31645.8,1.1409
31666.7,0.945056
31687.5,0.761364
31708.3,0.592111
31729.2,0.441434
31750.0,0.311772
31770.8,0.203838
31791.7,0.121612
31812.5,0.0644153
31833.3,0.0346749
31854.2,0.0322045
31875.0,0.0571794
31895.8,0.109557
31916.7,0.188482
31937.5,0.291686
31958.3,0.418198
31979.2,0.565619
32000.0,0.7308
32020.8,0.912739
32041.7,1.10621
32062.5,1.31001
32083.3,1.51873
32104.2,1.72974
32125.0,1.94007
32145.8,2.14475
32166.7,2.34129
32187.5,2.52576
32208.3,2.69575
32229.2,2.84805
32250.0,2.98015
32270.8,3.08887
32291.7,3.17354
32312.5,3.23239
32333.3,3.26376
32354.2,3.26863
32375.0,3.24527
32395.8,3.19527
32416.7,3.11873
32437.5,3.01638
32458.3,2.89235
32479.2,2.74573
32500.0,2.58131
32520.8,2.40087
32541.7,2.20837
32562.5,2.00527
32583.3,1.79666
32604.2,1.58556
32625.0,1.37526
32645.8,1.16986
32666.7,0.972464
32687.5,0.787134
32708.3,0.615534
32729.2,0.46247
32750.0,0.328734
32770.8,0.218356
32791.7,0.132161
32812.5,0.0708815
32833.3,0.037123
32854.2,0.0306143
32875.0,0.0523642
32895.8,0.100764
32916.7,0.175678
32937.5,0.27466
32958.3,0.398001
32979.2,0.543052
33000.0,0.705787
33020.8,0.885361
33041.7,1.07795
33062.5,1.28017
33083.3,1.48809
33104.2,1.69918
33125.0,1.90944
33145.8,2.11568
33166.7,2.31384
33187.5,2.50002
33208.3,2.6723
33229.2,2.8271
33250.0,2.96245
33270.8,3.07443
33291.7,3.16304
33312.5,3.22508
33333.3,3.26136
33354.2,3.26936
33375.0,3.25008
33395.8,3.20413
33416.7,3.13082
33437.5,3.03322
33458.3,2.91162
33479.2,2.76826
33500.0,2.6063
33520.8,2.42831
33541.7,2.23647
33562.5,2.03516
33583.3,1.82728
33604.2,1.61617
33625.0,1.40506
33645.8,1.19878
33666.7,1.00059
33687.5,0.812889
33708.3,0.639699
33729.2,0.483428
33750.0,0.347272
33770.8,0.232883
33791.7,0.142646
33812.5,0.0781238
33833.3,0.0402641
33854.2,0.0306608
33875.0,0.0475041
33895.8,0.0918892
33916.7,0.162749
33937.5,0.259371
33958.3,0.379488
33979.2,0.52047
34000.0,0.681562
34020.8,0.858744
34041.7,1.04899
34062.5,1.25041
34083.3,1.45829
34104.2,1.66855
34125.0,1.87959
34145.8,2.0858
34166.7,2.28567
34187.5,2.47424
34208.3,2.64822
34229.2,2.80608
34250.0,2.94383
34270.8,3.05981
34291.7,3.15177
34312.5,3.21784
34333.3,3.25722
34354.2,3.27017
34375.0,3.25494
34395.8,3.2121
34416.7,3.14296
34437.5,3.04868
34458.3,2.93024
34479.2,2.79004
34500.0,2.63052
34520.8,2.45489
34541.7,2.26479
34562.5,2.06488
34583.3,1.85699
34604.2,1.6467
34625.0,1.43571
34645.8,1.22868
34666.7,1.02881
34687.5,0.838716
34708.3,0.663879
34729.2,0.504396
34750.0,0.364998
34770.8,0.248164
34791.7,0.153858
34812.5,0.0861936
34833.3,0.0443502
34854.2,0.0298191
34875.0,0.0435617
34895.8,0.0837666
34916.7,0.1507
34937.5,0.244112
34958.3,0.360151
34979.2,0.49864
35000.0,0.657452
35020.8,0.832217
35041.7,1.02083
35062.5,1.22062
35083.3,1.42761
35104.2,1.63878
35125.0,1.84906
35145.8,2.05693
35166.7,2.25752
35187.5,2.4476
35208.3,2.62411
35229.2,2.78433
35250.0,2.92536
35270.8,3.04462
35291.7,3.13961
35312.5,3.20982
35333.3,3.2533
35354.2,3.27019
35375.0,3.25883
35395.8,3.22022
35416.7,3.15502
35437.5,3.06397
35458.3,2.9487
35479.2,2.81172
35500.0,2.65467
35520.8,2.4806
35541.7,2.29286
35562.5,2.09398
35583.3,1.88767
35604.2,1.6766
35625.0,1.4663
35645.8,1.25768
35666.7,1.05707
35687.5,0.86528
35708.3,0.688023
35729.2,0.526085
35750.0,0.384341
35770.8,0.263461
35791.7,0.165922
35812.5,0.0943191
35833.3,0.0483438
35854.2,0.0306381
35875.0,0.0395377
35895.8,0.0765614
35916.7,0.139416
35937.5,0.228808
35958.3,0.342434
35979.2,0.477798
36000.0,0.633271
36020.8,0.805663
36041.7,0.99338
36062.5,1.19157
36083.3,1.39703
36104.2,1.60809
36125.0,1.81921
36145.8,2.02704
36166.7,2.22932
36187.5,2.42103
36208.3,2.59985
36229.2,2.76264
36250.0,2.90599
36270.8,3.02861
36291.7,3.12756
36312.5,3.20171
36333.3,3.2493
36354.2,3.26937
36375.0,3.2621
36395.8,3.22745
36416.7,3.1655
36437.5,3.0784
36458.3,2.96652
36479.2,2.83274
36500.0,2.67883
36520.8,2.50727
36541.7,2.32112
36562.5,2.12292
36583.3,1.91743
36604.2,1.70715
36625.0,1.49613
36645.8,1.28737
36666.7,1.08517
36687.5,0.892616
36708.3,0.712206
36729.2,0.548603
36750.0,0.403631
36770.8,0.279666
36791.7,0.178858
36812.5,0.103195
36833.3,0.0531796
36854.2,0.0313766
36875.0,0.0362318
36895.8,0.06926
36916.7,0.128923
36937.5,0.214333
36958.3,0.324688
36979.2,0.456794
37000.0,0.609855
37020.8,0.779865
37041.7,0.965148
37062.5,1.16173
37083.3,1.36731
37104.2,1.57752
37125.0,1.78853
37145.8,1.99724
37166.7,2.20028
37187.5,2.39362
37208.3,2.57487
37229.2,2.74008
37250.0,2.8867
37270.8,3.01239
37291.7,3.11474
37312.5,3.19282
37333.3,3.24361
37354.2,3.26775
37375.0,3.26451
37395.8,3.23391
37416.7,3.17593
37437.5,3.09292
37458.3,2.98414
37479.2,2.85363
37500.0,2.7022
37520.8,2.53306
37541.7,2.34856
37562.5,2.15267
37583.3,1.94808
37604.2,1.73784
37625.0,1.52672
37645.8,1.31725
37666.7,1.11419
37687.5,0.919267
37708.3,0.737981
37729.2,0.57118
37750.0,0.422993
37770.8,0.295718
37791.7,0.191766
37812.5,0.11194
37833.3,0.0588227
37854.2,0.0330619
37875.0,0.0338808
37895.8,0.0628882
37916.7,0.118469
37937.5,0.200602
37958.3,0.306977
37979.2,0.436696
38000.0,0.586527
38020.8,0.754113
38041.7,0.937751
38062.5,1.13277
38083.3,1.33738
38104.2,1.54687
38125.0,1.75803
38145.8,1.96744
38166.7,2.17128
38187.5,2.36702
38208.3,2.54987
38229.2,2.71746
38250.0,2.86654
38270.8,2.99545
38291.7,3.10173
38312.5,3.18315
38333.3,3.23796
38354.2,3.26613
38375.0,3.26695
38395.8,3.24038
38416.7,3.18645
38437.5,3.10585
38458.3,3.00116
38479.2,2.87375
38500.0,2.72481
38520.8,2.55798
38541.7,2.37594
38562.5,2.18182
38583.3,1.97794
38604.2,1.76845
38625.0,1.55741
38645.8,1.34786
38666.7,1.14328
38687.5,0.94667
38708.3,0.762978
38729.2,0.594555
38750.0,0.443128
38770.8,0.312611
38791.7,0.205443
38812.5,0.122473
38833.3,0.0652031
38854.2,0.0346801
38875.0,0.032216
38895.8,0.0572112
38916.7,0.108739
38937.5,0.1869
38958.3,0.290013
38979.2,0.416577
39000.0,0.563126
39020.8,0.729096
39041.7,0.910393
39062.5,1.10452
39083.3,1.30755
39104.2,1.51627
39125.0,1.72735
39145.8,1.93765
39166.7,2.14228
39187.5,2.33881
39208.3,2.5241
39229.2,2.69418
39250.0,2.84632
39270.8,2.97855
39291.7,3.08814
39312.5,3.17275
39333.3,3.23157
39354.2,3.26379
39375.0,3.26865
39395.8,3.24595
39416.7,3.19525
39437.5,3.11954
39458.3,3.01793
39479.2,2.89311
39500.0,2.74817
39520.8,2.58374
39541.7,2.40334
39562.5,2.20996
39583.3,2.00776
39604.2,1.79908
39625.0,1.58798
39645.8,1.37771
39666.7,1.17221
39687.5,0.97492
39708.3,0.788736
39729.2,0.617106
39750.0,0.464081
39770.8,0.330267
39791.7,0.219223
39812.5,0.133029
39833.3,0.0717518
39854.2,0.0378298
39875.0,0.0306341
39895.8,0.0515745
39916.7,0.0998824
39937.5,0.174013
39958.3,0.273945
39979.2,0.396368
40000.0,0.541407
40020.8,0.704154
40041.7,0.882959
40062.5,1.07555
40083.3,1.27777
40104.2,1.48571
40125.0,1.69674
40145.8,1.90703
40166.7,2.11327
40187.5,2.31145
40208.3,2.49837
40229.2,2.67078
40250.0,2.82538
40270.8,2.96082
40291.7,3.07359
40312.5,3.16222
40333.3,3.22504
40354.2,3.26049
40375.0,3.26939
40395.8,3.25084
40416.7,3.20413
40437.5,3.13163
40458.3,3.03413
40479.2,2.91248
40500.0,2.76985
40520.8,2.60793
40541.7,2.42991
40562.5,2.23894
40583.3,2.03755
40604.2,1.82886
40625.0,1.61862
40645.8,1.40746
40666.7,1.20126
40687.5,1.00228
40708.3,0.814499
40729.2,0.641318
40750.0,0.485027
40770.8,0.348045
40791.7,0.233682
40812.5,0.143425
40833.3,0.0789486
40854.2,0.0411251
40875.0,0.0298274
40895.8,0.0468435
40916.7,0.0909805
40937.5,0.161948
40958.3,0.257813
40979.2,0.377859
41000.0,0.51877
41020.8,0.679181
41041.7,0.8564
41062.5,1.04739
41083.3,1.24793
41104.2,1.4559
41125.0,1.66692
41145.8,1.87718
41166.7,2.08427
41187.5,2.2832
41208.3,2.47174
41229.2,2.64663
41250.0,2.8045
41270.8,2.94229
41291.7,3.05821
41312.5,3.1509
41333.3,3.21695
41354.2,3.25736
41375.0,3.27018
41395.8,3.25493
41416.7,3.21298
41437.5,3.14374
41458.3,3.04941
41479.2,2.93179
41500.0,2.79162
41520.8,2.63291
41541.7,2.45639
41562.5,2.26714
41583.3,2.06649
41604.2,1.85944
41625.0,1.64837
41645.8,1.43809
41666.7,1.23105
41687.5,1.03048
41708.3,0.841154
41729.2,0.665545
41750.0,0.505927
41770.8,0.36657
41791.7,0.248935
41812.5,0.154667
41833.3,0.0862277
41854.2,0.0443388
41875.0,0.0298035
41895.8,0.0427045
41916.7,0.0830314
41937.5,0.149847
41958.3,0.242548
41979.2,0.359326
42000.0,0.497113
42020.8,0.655079
42041.7,0.829813
42062.5,1.01918
42083.3,1.21822
42104.2,1.42523
42125.0,1.63636
42145.8,1.84669
42166.7,2.0545
42187.5,2.25505
42208.3,2.44597
42229.2,2.62245
42250.0,2.78274
42270.8,2.92373
42291.7,3.04303
42312.5,3.1389
42333.3,3.2097
42354.2,3.25325
42375.0,3.27015
42395.8,3.25894
42416.7,3.22026
42437.5,3.15583
42458.3,3.06475
42479.2,2.95037
42500.0,2.81341
42520.8,2.65708
42541.7,2.4831
42562.5,2.29527
42583.3,2.09638
42604.2,1.89004
42625.0,1.67899
42645.8,1.46793
42666.7,1.26007
42687.5,1.05859
42708.3,0.867704
42729.2,0.689563
42750.0,0.528508
42770.8,0.385896
42791.7,0.264319
42812.5,0.166762
42833.3,0.0950398
42854.2,0.0491181
42875.0,0.0305821
42895.8,0.0394775
42916.7,0.0757411
42937.5,0.138639
42958.3,0.227952
42979.2,0.340819
43000.0,0.476092
43020.8,0.631629
43041.7,0.804097
43062.5,0.991015
43083.3,1.18919
43104.2,1.39539
43125.0,1.60573
43145.8,1.81683
43166.7,2.02458
43187.5,2.22683
43208.3,2.41861
43229.2,2.59828
43250.0,2.76102
43270.8,2.90522
43291.7,3.02766
43312.5,3.1268
43333.3,3.20088
43354.2,3.24843
43375.0,3.2694
43395.8,3.26215
43416.7,3.22753
43437.5,3.1663
43458.3,3.07928
43479.2,2.96813
43500.0,2.83427
43520.8,2.68045
43541.7,2.50885
43562.5,2.32272
43583.3,2.12534
43604.2,1.91991
43625.0,1.70961
43645.8,1.49862
43666.7,1.28995
43687.5,1.08763
43708.3,0.894331
43729.2,0.71466
43750.0,0.550281
43770.8,0.405245
43791.7,0.280395
43812.5,0.179673
43833.3,0.103913
43854.2,0.0540176
43875.0,0.0314309
43895.8,0.0363024
43916.7,0.0684333
43937.5,0.128073
43958.3,0.213381
43979.2,0.323058
44000.0,0.455157
44020.8,0.607496
44041.7,0.778314
44062.5,0.962775
44083.3,1.16019
44104.2,1.36477
44125.0,1.57503
44145.8,1.78621
44166.7,1.99487
44187.5,2.19788
44208.3,2.39201
44229.2,2.57333
44250.0,2.73848
44270.8,2.88519
44291.7,3.01147
44312.5,3.11385
44333.3,3.19208
44354.2,3.24363
44375.0,3.26779
44395.8,3.26455
44416.7,3.23472
44437.5,3.1768
44458.3,3.0938
44479.2,2.98581
44500.0,2.85529
44520.8,2.70388
44541.7,2.53458
44562.5,2.35088
44583.3,2.15434
44604.2,1.94967
44625.0,1.74027
44645.8,1.52918
44666.7,1.31971
44687.5,1.11584
44708.3,0.921658
44729.2,0.739618
44750.0,0.572746
44770.8,0.424525
44791.7,0.297251
44812.5,0.1925
44833.3,0.112795
44854.2,0.0595746
44875.0,0.0330597
44895.8,0.0338346
44916.7,0.0627768
44937.5,0.11753
44958.3,0.199879
44979.2,0.305359
45000.0,0.435076
45020.8,0.584893
45041.7,0.752451
45062.5,0.935429
45083.3,1.13111
45104.2,1.33497
45125.0,1.54446
45145.8,1.75551
45166.7,1.96499
45187.5,2.16963
45208.3,2.3646
45229.2,2.54757
45250.0,2.7159
45270.8,2.86498
45291.7,2.99462
45312.5,3.10017
45333.3,3.18235
45354.2,3.2379
45375.0,3.26616
45395.8,3.26691
45416.7,3.24033
45437.5,3.18721
45458.3,3.10746
45479.2,3.00268
45500.0,2.87542
45520.8,2.72722
45541.7,2.56046
45562.5,2.37836
45583.3,2.18334
45604.2,1.98037
45625.0,1.77084
45645.8,1.55975
45666.7,1.34953
45687.5,1.14486
45708.3,0.949092
45729.2,0.765347
45750.0,0.59618
45770.8,0.444739
45791.7,0.31423
45812.5,0.206272
45833.3,0.123195
45854.2,0.0653487
45875.0,0.0354814
45895.8,0.0321938
45916.7,0.056444
45937.5,0.107954
45958.3,0.186094
45979.2,0.2893
46000.0,0.414873
46020.8,0.561508
46041.7,0.727481
46062.5,0.907961
46083.3,1.10228
46104.2,1.30516
46125.0,1.5138
46145.8,1.72493
46166.7,1.93524
46187.5,2.1407
46208.3,2.3372
46229.2,2.52261
46250.0,2.69254
46270.8,2.84477
46291.7,2.9769
46312.5,3.08652
46333.3,3.1719
46354.2,3.2315
46375.0,3.26375
46395.8,3.26867
46416.7,3.24608
46437.5,3.19605
46458.3,3.12031
46479.2,3.01967
46500.0,2.89471
46520.8,2.74966
46541.7,2.58534
46562.5,2.40485
46583.3,2.21229
46604.2,2.01012
46625.0,1.80143
46645.8,1.59037
46666.7,1.38012
46687.5,1.17464
46708.3,0.976406
46729.2,0.790319
46750.0,0.61959
46770.8,0.46563
46791.7,0.331888
46812.5,0.220769
46833.3,0.133702
46854.2,0.0724716
46875.0,0.037876
46895.8,0.0306095
46916.7,0.0515397
46937.5,0.0990798
46958.3,0.173261
46979.2,0.272328
47000.0,0.395553
47020.8,0.538972
47041.7,0.702603
47062.5,0.881387
47083.3,1.07316
47104.2,1.27538
47125.0,1.48321
47145.8,1.69512
47166.7,1.90536
47187.5,2.11083
47208.3,2.30908
47229.2,2.49594
47250.0,2.66923
47270.8,2.82386
47291.7,2.95923
47312.5,3.072
47333.3,3.16139
47354.2,3.22431
47375.0,3.26058
47395.8,3.2694
47416.7,3.25086
47437.5,3.20492
47458.3,3.13325
47479.2,3.03579
47500.0,2.91412
47520.8,2.7715
47541.7,2.61035
47562.5,2.43231
47583.3,2.24055
47604.2,2.03909
47625.0,1.83136
47645.8,1.62016
47666.7,1.40987
47687.5,1.20372
47708.3,1.00468
47729.2,0.816966
47750.0,0.6429
47770.8,0.486621
47791.7,0.34969
47812.5,0.235366
47833.3,0.144236
47854.2,0.0797672
47875.0,0.0411167
47895.8,0.0298124
47916.7,0.0466979
47937.5,0.0909689
47958.3,0.161154
47979.2,0.256949
48000.0,0.376294
48020.8,0.517215
48041.7,0.677545
48062.5,0.854761
48083.3,1.0449
48104.2,1.24553
48125.0,1.45343
48145.8,1.66448
48166.7,1.87477
48187.5,2.08181
48208.3,2.28166
48229.2,2.47018
48250.0,2.64501
48270.8,2.80286
48291.7,2.94145
48312.5,3.05744
48333.3,3.15017
48354.2,3.21691
48375.0,3.25736
48395.8,3.27018
48416.7,3.25566
48437.5,3.2138
48458.3,3.14449
48479.2,3.05103
48500.0,2.93344
48520.8,2.79326
48541.7,2.6345
48562.5,2.45895
48583.3,2.2695
48604.2,2.06898
48625.0,1.8619
48645.8,1.65076
48666.7,1.44056
48687.5,1.23272
48708.3,1.0328
48729.2,0.842746
48750.0,0.667084
48770.8,0.507575
48791.7,0.368119
48812.5,0.249779
48833.3,0.156344
48854.2,0.0870212
48875.0,0.0450878
48895.8,0.0297938
48916.7,0.0427112
48937.5,0.0829735
48958.3,0.148991
48979.2,0.24165
49000.0,0.357653
49020.8,0.495483
49041.7,0.653466
49062.5,0.828274
49083.3,1.01674
49104.2,1.21654
49125.0,1.42284
49145.8,1.63391
49166.7,1.84502
49187.5,2.05204
49208.3,2.25342
49229.2,2.4436
49250.0,2.62089
49270.8,2.78116
49291.7,2.92223
49312.5,3.04215
49333.3,3.13805
49354.2,3.20897
49375.0,3.25327
49395.8,3.27023
49416.7,3.25892
49437.5,3.22107
49458.3,3.15665
49479.2,3.06631
49500.0,2.95194
49520.8,2.81507
49541.7,2.65868
49562.5,2.48462
49583.3,2.29691
49604.2,2.09871
49625.0,1.8925
49645.8,1.68143
49666.7,1.47035
49687.5,1.2625
49708.3,1.06105
49729.2,0.870149
49750.0,0.691303
49770.8,0.530069
49791.7,0.386678
49812.5,0.265887
49833.3,0.168335
49854.2,0.0951104
49875.0,0.0491201
49895.8,0.0305885
49916.7,0.0394818
49937.5,0.0750192
49958.3,0.137722
49979.2,0.226388
50000.0,0.339153
50020.8,0.474558
50041.7,0.629216
50062.5,0.801632
50083.3,0.988567
50104.2,1.18673
50125.0,1.39299
50145.8,1.60329
50166.7,1.81435
50187.5,2.0222
50208.3,2.2244
50229.2,2.41701
50250.0,2.59585
50270.8,2.75939
50291.7,2.90359
50312.5,3.02605
50333.3,3.12594
50354.2,3.20017
50375.0,3.24846
50395.8,3.26946
50416.7,3.26206
50437.5,3.22823
50458.3,3.16708
50479.2,3.08085
50500.0,2.96966
50520.8,2.83591
50541.7,2.68204
50562.5,2.51115
50583.3,2.32524
50604.2,2.12774
50625.0,1.9223
50645.8,1.71207
50666.7,1.50094
50687.5,1.2923
50708.3,1.09009
50729.2,0.896734
50750.0,0.716256
50770.8,0.551924
50791.7,0.4061
50812.5,0.281988
50833.3,0.180492
50854.2,0.103911
50875.0,0.0540135
50895.8,0.0313705
50916.7,0.0362008
50937.5,0.0684527
50958.3,0.127317
50979.2,0.211869
51000.0,0.321449
51020.8,0.453642
51041.7,0.605928
51062.5,0.775945
51083.3,0.961205
51104.2,1.15777
51125.0,1.3624
51145.8,1.57262
51166.7,1.78375
51187.5,1.99321
51208.3,2.19629
51229.2,2.38963
51250.0,2.57084
51270.8,2.73683
51291.7,2.8835
51312.5,3.00997
51333.3,3.11307
51354.2,3.19127
51375.0,3.24273
51395.8,3.2678
51416.7,3.26533
51437.5,3.23468
51458.3,3.17753
51479.2,3.0946
51500.0,2.98734
51520.8,2.85688
51541.7,2.70542
51562.5,2.53702
51583.3,2.35252
51604.2,2.15676
51625.0,1.95213
51645.8,1.74271
51666.7,1.53146
51687.5,1.32211
51708.3,1.1183
51729.2,0.924027
51750.0,0.741237
51770.8,0.574478
51791.7,0.42618
51812.5,0.298106
51833.3,0.193336
51854.2,0.113549
51875.0,0.0595975
51895.8,0.033005
51916.7,0.0338755
51937.5,0.0620108
51958.3,0.116848
51979.2,0.198229
52000.0,0.304589
52020.8,0.433449
52041.7,0.582516
52062.5,0.750848
52083.3,0.933724
52104.2,1.1288
52125.0,1.33261
52145.8,1.542
52166.7,1.75309
52187.5,1.96267
52208.3,2.16725
52229.2,2.36225
52250.0,2.54596
52270.8,2.71347
52291.7,2.86417
52312.5,2.993
52333.3,3.09939
52354.2,3.1816
52375.0,3.23721
52395.8,3.26616
52416.7,3.26699
52437.5,3.24115
52458.3,3.18805
52479.2,3.1082
52500.0,3.00431
52520.8,2.87702
52541.7,2.72875
52562.5,2.56199
52583.3,2.37992
52604.2,2.18581
52625.0,1.98196
52645.8,1.77328
52666.7,1.5622
52687.5,1.35192
52708.3,1.14723
52729.2,0.951476
52750.0,0.766984
52770.8,0.597833
52791.7,0.446351
52812.5,0.315843
52833.3,0.207009
52854.2,0.124136
52875.0,0.0660391
52895.8,0.0354099
52916.7,0.032228
52937.5,0.0564073
52958.3,0.107951
52979.2,0.185361
53000.0,0.2876
53020.8,0.413286
53041.7,0.559883
53062.5,0.725149
53083.3,0.906357
53104.2,1.09972
53125.0,1.30269
53145.8,1.51139
53166.7,1.72329
53187.5,1.9328
53208.3,2.13827
53229.2,2.33486
53250.0,2.52009
53270.8,2.69093
53291.7,2.84325
53312.5,2.97615
53333.3,3.08573
53354.2,3.17115
53375.0,3.23074
53395.8,3.26375
53416.7,3.26868
53437.5,3.24596
53458.3,3.19689
53479.2,3.12117
53500.0,3.02044
53520.8,2.89637
53541.7,2.75133
53562.5,2.58703
53583.3,2.40726
53604.2,2.21473
53625.0,2.01169
53645.8,1.80386
53666.7,1.59197
53687.5,1.38254
53708.3,1.17631
53729.2,0.97885
53750.0,0.792777
53770.8,0.621252
53791.7,0.467318
53812.5,0.332678
53833.3,0.221589
53854.2,0.134552
53875.0,0.072514
53895.8,0.0378826
53916.7,0.0306511
53937.5,0.0507709
53958.3,0.0983334
53979.2,0.172429
54000.0,0.271547
54020.8,0.393995
54041.7,0.537346
54062.5,0.700065
54083.3,0.879057
54104.2,1.0715
54125.0,1.27291
54145.8,1.48166
54166.7,1.69275
54187.5,1.90297
54208.3,2.10928
54229.2,2.3074
54250.0,2.49432
54270.8,2.6667
54291.7,2.82233
54312.5,2.9576
54333.3,3.07122
54354.2,3.16056
54375.0,3.22348
54395.8,3.26045
54416.7,3.26936
54437.5,3.25169
54458.3,3.2058
54479.2,3.1341
54500.0,3.03655
54520.8,2.91565
54541.7,2.77311
54562.5,2.61195
54583.3,2.43394
54604.2,2.24299
54625.0,2.04163
54645.8,1.83372
54666.7,1.62261
54687.5,1.41235
54708.3,1.20607
54729.2,1.00707
54750.0,0.818535
54770.8,0.644525
54791.7,0.488211
54812.5,0.351275
54833.3,0.236003
54854.2,0.145004
54875.0,0.0797875
54895.8,0.0410608
54916.7,0.0297715
54937.5,0.0468034
54958.3,0.0902162
54979.2,0.1604
55000.0,0.255395
55020.8,0.374657
55041.7,0.515663
55062.5,0.675929
55083.3,0.852364
55104.2,1.04254
55125.0,1.24314
55145.8,1.45103
55166.7,1.66207
55187.5,1.87234
55208.3,2.07943
55229.2,2.2792
55250.0,2.46771
55270.8,2.6434
55291.7,2.80128
55312.5,2.93982
55333.3,3.05673
55354.2,3.14933
55375.0,3.21612
55395.8,3.25647
55416.7,3.27023
55437.5,3.25569
55458.3,3.21377
55479.2,3.14613
55500.0,3.05183
55520.8,2.93422
55541.7,2.79487
55562.5,2.6361
55583.3,2.46057
55604.2,2.27106
55625.0,2.0713
55645.8,1.86434
55666.7,1.65324
55687.5,1.44302
55708.3,1.23511
55729.2,1.03533
55750.0,0.84517
55770.8,0.668695
55791.7,0.509915
55812.5,0.36979
55833.3,0.251386
55854.2,0.157116
55875.0,0.0877821
55895.8,0.0451571
55916.7,0.0297944
55937.5,0.0426621
55958.3,0.0821823
55979.2,0.148241
56000.0,0.240042
56020.8,0.356066
56041.7,0.49388
56062.5,0.651855
56083.3,0.825708
56104.2,1.01424
56125.0,1.21411
56145.8,1.42037
56166.7,1.6315
56187.5,1.84249
56208.3,2.04962
56229.2,2.25104
56250.0,2.44201
56270.8,2.61838
56291.7,2.77951
56312.5,2.92133
56333.3,3.04056
56354.2,3.13724
56375.0,3.20814
56395.8,3.2525
56416.7,3.26938
56437.5,3.25971
56458.3,3.22188
56479.2,3.15739
56500.0,3.06717
56520.8,2.9527
56541.7,2.81661
56562.5,2.66031
56583.3,2.48706
56604.2,2.29935
56625.0,2.10034
56645.8,1.89417
56666.7,1.68384
56687.5,1.47273
56708.3,1.26487
56729.2,1.06344
56750.0,0.87174
56770.8,0.693685
56791.7,0.531708
56812.5,0.388303
56833.3,0.266688
56854.2,0.169146
56875.0,0.0959341
56895.8,0.0499582
56916.7,0.0305954
56937.5,0.0386834
56958.3,0.074856
56979.2,0.136986
57000.0,0.225564
57020.8,0.338418
57041.7,0.472961
57062.5,0.627583
57083.3,0.800084
57104.2,0.986928
57125.0,1.18432
57145.8,1.39062
57166.7,1.60089
57187.5,1.81192
57208.3,2.02061
57229.2,2.22281
57250.0,2.41454
57270.8,2.59421
57291.7,2.75781
57312.5,2.90193
57333.3,3.02528
57354.2,3.12514
57375.0,3.19928
57395.8,3.24768
57416.7,3.2694
57437.5,3.26293
57458.3,3.22917
57479.2,3.16781
57500.0,3.08167
57520.8,2.97052
57541.7,2.8375
57562.5,2.68449
57583.3,2.51286
57604.2,2.32763
57625.0,2.13021
57645.8,1.92475
57666.7,1.71439
57687.5,1.50336
57708.3,1.29477
57729.2,1.09171
57750.0,0.898288
57770.8,0.718645
57791.7,0.553421
57812.5,0.407671
57833.3,0.282749
57854.2,0.181218
57875.0,0.104697
57895.8,0.0548163
