t_us,v
70050.0,2.11369
70100.0,2.53699
70150.0,2.85973
70200.0,3.07878
70250.0,3.14744
70300.0,3.0754
70350.0,2.86333
70400.0,2.53805
70450.0,2.112
70500.0,1.64622
70550.0,1.18907
70600.0,0.766644
70650.0,0.435989
70700.0,0.223367
70750.0,0.150194
70800.0,0.223075
70850.0,0.43701
70900.0,0.769097
70950.0,1.18818
71000.0,1.64915
71050.0,2.11203
71100.0,2.52955
71150.0,2.86471
71200.0,3.07649
71250.0,3.15111
71300.0,3.07766
71350.0,2.8669
71400.0,2.53209
71450.0,2.11503
71500.0,1.64759
71550.0,1.18431
71600.0,0.767699
71650.0,0.434041
71700.0,0.224794
71750.0,0.147334
71800.0,0.223552
71850.0,0.431558
71900.0,0.766113
71950.0,1.1858
72000.0,1.64948
72050.0,2.10994
72100.0,2.5319
72150.0,2.86548
72200.0,3.07788
72250.0,3.14868
72300.0,3.07541
72350.0,2.86115
72400.0,2.53294
72450.0,2.11641
72500.0,1.64895
72550.0,1.18308
72600.0,0.768722
72650.0,0.43789
72700.0,0.217971
72750.0,0.150277
72800.0,0.227744
72850.0,0.438116
72900.0,0.769423
72950.0,1.18728
73000.0,1.65212
73050.0,2.11164
73100.0,2.52999
73150.0,2.86434
73200.0,3.07521
73250.0,3.15052
73300.0,3.07276
73350.0,2.86504
73400.0,2.53337
73450.0,2.11361
73500.0,1.65033
73550.0,1.18972
73600.0,0.766156
73650.0,0.434648
73700.0,0.221228
73750.0,0.149151
73800.0,0.221393
73850.0,0.436549
73900.0,0.767021
73950.0,1.18358
74000.0,1.6469
74050.0,2.11595
74100.0,2.53154
74150.0,2.86307
74200.0,3.07664
74250.0,3.14984
74300.0,3.0781
74350.0,2.86465
74400.0,2.5305
74450.0,2.11188
74500.0,1.64783
74550.0,1.18397
74600.0,0.771126
74650.0,0.434641
74700.0,0.219377
74750.0,0.148313
74800.0,0.221839
74850.0,0.437134
74900.0,0.76655
74950.0,1.18754
75000.0,1.65078
75050.0,2.11606
75100.0,2.53601
75150.0,2.86922
75200.0,3.07929
75250.0,3.14768
75300.0,3.07578
75350.0,2.86402
75400.0,2.53581
75450.0,2.11488
75500.0,1.65241
75550.0,1.18613
75600.0,0.769503
75650.0,0.437911
75700.0,0.222503
75750.0,0.151555
75800.0,0.225557
75850.0,0.436158
75900.0,0.770358
75950.0,1.18977
76000.0,1.65013
76050.0,2.11353
76100.0,2.53106
76150.0,2.86229
76200.0,3.0769
76250.0,3.14918
76300.0,3.07596
76350.0,2.86198
76400.0,2.52861
76450.0,2.11165
76500.0,1.65066
76550.0,1.18411
76600.0,0.767026
76650.0,0.439759
76700.0,0.225668
76750.0,0.148613
76800.0,0.224622
76850.0,0.435174
76900.0,0.771577
76950.0,1.1853
77000.0,1.65016
77050.0,2.1163
77100.0,2.53002
77150.0,2.86613
77200.0,3.07495
77250.0,3.15048
77300.0,3.07599
77350.0,2.86335
77400.0,2.532
77450.0,2.11338
77500.0,1.64797
77550.0,1.18821
77600.0,0.769763
77650.0,0.439054
77700.0,0.226185
77750.0,0.147312
77800.0,0.225986
77850.0,0.43907
77900.0,0.767258
77950.0,1.18855
78000.0,1.65294
78050.0,2.11245
78100.0,2.52892
78150.0,2.86281
78200.0,3.08217
78250.0,3.15047
78300.0,3.07416
78350.0,2.86302
78400.0,2.52969
78450.0,2.11273
78500.0,1.65019
78550.0,1.18135
78600.0,0.769043
78650.0,0.439304
78700.0,0.22302
78750.0,0.149235
78800.0,0.225602
78850.0,0.433941
78900.0,0.76583
78950.0,1.18369
79000.0,1.64969
79050.0,2.11431
79100.0,2.5315
79150.0,2.86463
79200.0,3.07825
79250.0,3.15099
79300.0,3.07497
79350.0,2.86299
79400.0,2.53417
79450.0,2.11143
79500.0,1.64949
79550.0,1.18564
79600.0,0.767962
79650.0,0.434323
79700.0,0.220717
79750.0,0.155112
79800.0,0.225307
79850.0,0.435049
79900.0,0.768204
79950.0,1.18783
80000.0,1.64931
80050.0,2.11476
80100.0,2.53045
80150.0,2.86281
80200.0,3.07642
80250.0,3.14909
80300.0,3.07168
80350.0,2.86357
80400.0,2.5322
80450.0,2.11448
80500.0,1.64801
80550.0,1.18716
80600.0,0.768754
80650.0,0.432937
80700.0,0.219011
80750.0,0.150953
80800.0,0.221507
80850.0,0.438479
80900.0,0.772603
80950.0,1.18531
81000.0,1.64862
81050.0,2.1135
81100.0,2.53303
81150.0,2.86125
81200.0,3.07908
81250.0,3.15198
81300.0,3.07791
81350.0,2.86245
81400.0,2.53351
81450.0,2.11524
81500.0,1.6476
81550.0,1.19065
81600.0,0.767721
81650.0,0.437213
81700.0,0.222367
81750.0,0.15077
81800.0,0.225735
81850.0,0.43486
81900.0,0.765011
81950.0,1.18557
82000.0,1.64739
82050.0,2.11201
82100.0,2.53142
82150.0,2.8634
82200.0,3.07917
82250.0,3.14797
82300.0,3.07729
82350.0,2.86251
82400.0,2.53441
82450.0,2.11858
82500.0,1.65061
82550.0,1.18982
82600.0,0.767262
82650.0,0.433276
82700.0,0.220874
82750.0,0.146842
82800.0,0.221506
82850.0,0.435994
82900.0,0.770622
82950.0,1.18787
83000.0,1.65093
83050.0,2.11268
83100.0,2.53023
83150.0,2.86359
83200.0,3.07686
83250.0,3.15051
83300.0,3.07733
83350.0,2.86329
83400.0,2.52783
83450.0,2.1113
83500.0,1.64835
83550.0,1.18987
83600.0,0.767468
83650.0,0.437825
83700.0,0.226344
83750.0,0.150667
83800.0,0.22263
83850.0,0.435888
83900.0,0.766277
83950.0,1.18709
84000.0,1.65226
84050.0,2.11467
84100.0,2.53322
84150.0,2.86496
84200.0,3.08059
84250.0,3.14873
84300.0,3.0769
84350.0,2.86494
84400.0,2.53417
84450.0,2.10867
84500.0,1.64896
84550.0,1.18606
84600.0,0.766263
84650.0,0.438169
84700.0,0.223853
84750.0,0.149207
84800.0,0.220147
84850.0,0.433827
84900.0,0.766351
84950.0,1.18738
85000.0,1.64756
85050.0,2.10939
85100.0,2.52877
85150.0,2.86234
85200.0,3.07993
85250.0,3.155
85300.0,3.07562
85350.0,2.86541
85400.0,2.53448
85450.0,2.11609
85500.0,1.64977
85550.0,1.18387
85600.0,0.767346
85650.0,0.432751
85700.0,0.223892
85750.0,0.151555
85800.0,0.219629
85850.0,0.436371
85900.0,0.768907
85950.0,1.18897
86000.0,1.65276
86050.0,2.11513
86100.0,2.5303
86150.0,2.86279
86200.0,3.07899
86250.0,3.14879
86300.0,3.0765
86350.0,2.86665
86400.0,2.53193
86450.0,2.11078
86500.0,1.64941
86550.0,1.18775
86600.0,0.767941
86650.0,0.438797
86700.0,0.225979
86750.0,0.148698
86800.0,0.222408
86850.0,0.436266
86900.0,0.765919
86950.0,1.18723
87000.0,1.64964
87050.0,2.1151
87100.0,2.53048
87150.0,2.86177
87200.0,3.08026
87250.0,3.14824
87300.0,3.07541
87350.0,2.86206
87400.0,2.53107
87450.0,2.11169
87500.0,1.64991
87550.0,1.18506
87600.0,0.767488
87650.0,0.4372
87700.0,0.224818
87750.0,0.150934
87800.0,0.221943
87850.0,0.437269
87900.0,0.768081
87950.0,1.18626
88000.0,1.64656
88050.0,2.11487
88100.0,2.5314
88150.0,2.86694
88200.0,3.07786
88250.0,3.14777
88300.0,3.07384
88350.0,2.86583
88400.0,2.52993
88450.0,2.11489
88500.0,1.6494
88550.0,1.19068
88600.0,0.768483
88650.0,0.439506
88700.0,0.226084
88750.0,0.149078
88800.0,0.222763
88850.0,0.439454
88900.0,0.768336
88950.0,1.18475
89000.0,1.65243
89050.0,2.1187
89100.0,2.53163
89150.0,2.86636
89200.0,3.07631
89250.0,3.15276
89300.0,3.07616
89350.0,2.86625
89400.0,2.53283
89450.0,2.11323
89500.0,1.65055
89550.0,1.18547
89600.0,0.766157
89650.0,0.434453
89700.0,0.223398
89750.0,0.147985
89800.0,0.224402
89850.0,0.437649
89900.0,0.76938
89950.0,1.1856
90000.0,1.65024
90050.0,2.1136
90100.0,2.53445
90150.0,2.86204
90200.0,3.07595
90250.0,3.14967
90300.0,3.07643
90350.0,2.86216
90400.0,2.53056
90450.0,2.1157
90500.0,1.64886
90550.0,1.18845
90600.0,0.772534
90650.0,0.439173
90700.0,0.219939
90750.0,0.151689
90800.0,0.224514
90850.0,0.437706
90900.0,0.76521
90950.0,1.18813
91000.0,1.64796
91050.0,2.11625
91100.0,2.53396
91150.0,2.86876
91200.0,3.07595
91250.0,3.14708
91300.0,3.07881
91350.0,2.8654
91400.0,2.53104
91450.0,2.11638
91500.0,1.65151
91550.0,1.18402
91600.0,0.767744
91650.0,0.435707
91700.0,0.22332
91750.0,0.150508
91800.0,0.222147
91850.0,0.436203
91900.0,0.769625
91950.0,1.18645
92000.0,1.64958
92050.0,2.11304
92100.0,2.5316
92150.0,2.85982
92200.0,3.07703
92250.0,3.14806
92300.0,3.07692
92350.0,2.8607
92400.0,2.53364
92450.0,2.11412
92500.0,1.64742
92550.0,1.18707
92600.0,0.766924
92650.0,0.440199
92700.0,0.224519
92750.0,0.148528
92800.0,0.223988
92850.0,0.436533
92900.0,0.770843
92950.0,1.18731
93000.0,1.65116
93050.0,2.11142
93100.0,2.53339
93150.0,2.86785
93200.0,3.07799
93250.0,3.15005
93300.0,3.07705
93350.0,2.86175
93400.0,2.53218
93450.0,2.11146
93500.0,1.65022
93550.0,1.18583
93600.0,0.766796
93650.0,0.437772
93700.0,0.220573
93750.0,0.150056
93800.0,0.220902
93850.0,0.440273
93900.0,0.772411
93950.0,1.18831
94000.0,1.65393
94050.0,2.11485
94100.0,2.5329
94150.0,2.86281
94200.0,3.07493
94250.0,3.15039
94300.0,3.07565
94350.0,2.86279
94400.0,2.53327
94450.0,2.11341
94500.0,1.64701
94550.0,1.18617
94600.0,0.766928
94650.0,0.436017
94700.0,0.221351
94750.0,0.152531
94800.0,0.227351
94850.0,0.434381
94900.0,0.769749
94950.0,1.1878
95000.0,1.64798
95050.0,2.11386
95100.0,2.53463
95150.0,2.86535
95200.0,3.07995
95250.0,3.14778
95300.0,3.07521
95350.0,2.86423
95400.0,2.53251
95450.0,2.11369
95500.0,1.64934
95550.0,1.18577
95600.0,0.767219
95650.0,0.437487
95700.0,0.218005
95750.0,0.153307
95800.0,0.222465
95850.0,0.433717
95900.0,0.769513
95950.0,1.18376
96000.0,1.65087
96050.0,2.11282
96100.0,2.53295
96150.0,2.8652
96200.0,3.07926
96250.0,3.1491
96300.0,3.07609
96350.0,2.86359
96400.0,2.52893
96450.0,2.11479
96500.0,1.65034
96550.0,1.18387
96600.0,0.77082
96650.0,0.439283
96700.0,0.220857
96750.0,0.151219
96800.0,0.225991
96850.0,0.438227
96900.0,0.766432
96950.0,1.18375
97000.0,1.64984
97050.0,2.1126
97100.0,2.53173
97150.0,2.86339
97200.0,3.0777
97250.0,3.14894
97300.0,3.07632
97350.0,2.86952
97400.0,2.53148
97450.0,2.11506
97500.0,1.65064
97550.0,1.18697
97600.0,0.766554
97650.0,0.437583
97700.0,0.223365
97750.0,0.151687
97800.0,0.227569
97850.0,0.436894
97900.0,0.769895
97950.0,1.18448
98000.0,1.65028
98050.0,2.11668
98100.0,2.53161
98150.0,2.8623
98200.0,3.07704
98250.0,3.14968
98300.0,3.07615
98350.0,2.86283
98400.0,2.5357
98450.0,2.11183
98500.0,1.64922
98550.0,1.18538
98600.0,0.770846
98650.0,0.435961
98700.0,0.226067
98750.0,0.150376
98800.0,0.223412
98850.0,0.433596
98900.0,0.770788
98950.0,1.1876
99000.0,1.65085
99050.0,2.11333
99100.0,2.53089
99150.0,2.86103
99200.0,3.07852
99250.0,3.15058
99300.0,3.07591
99350.0,2.86231
99400.0,2.53195
99450.0,2.11339
99500.0,1.65333
99550.0,1.18806
99600.0,0.767173
99650.0,0.434306
99700.0,0.222986
99750.0,0.14822
99800.0,0.223611
99850.0,0.437327
99900.0,0.769639
99950.0,1.18735
100000.0,1.64967
100050.0,2.11477
100100.0,2.52995
100150.0,2.86342
100200.0,3.07826
100250.0,3.15063
100300.0,3.0741
100350.0,2.86127
100400.0,2.5285
100450.0,2.11719
100500.0,1.64696
100550.0,1.18626
100600.0,0.772057
100650.0,0.438691
100700.0,0.226113
100750.0,0.149066
100800.0,0.224958
100850.0,0.442631
100900.0,0.768315
100950.0,1.18737
101000.0,1.64944
101050.0,2.11357
101100.0,2.53249
101150.0,2.86637
101200.0,3.07485
101250.0,3.14721
101300.0,3.07671
101350.0,2.86401
101400.0,2.53457
101450.0,2.11503
101500.0,1.64882
101550.0,1.18768
101600.0,0.770627
101650.0,0.43712
101700.0,0.222809
101750.0,0.151426
101800.0,0.222778
101850.0,0.432812
101900.0,0.771056
101950.0,1.18397
102000.0,1.6494
102050.0,2.11296
102100.0,2.53107
102150.0,2.86302
102200.0,3.07377
102250.0,3.15111
102300.0,3.0767
102350.0,2.86366
102400.0,2.53388
102450.0,2.11578
102500.0,1.65274
102550.0,1.19023
102600.0,0.769285
102650.0,0.433454
102700.0,0.223897
102750.0,0.150082
102800.0,0.223609
102850.0,0.43533
102900.0,0.7666
102950.0,1.18812
103000.0,1.652
103050.0,2.11135
103100.0,2.53281
103150.0,2.86324
103200.0,3.07586
103250.0,3.15142
103300.0,3.07654
103350.0,2.86247
103400.0,2.53184
103450.0,2.10958
103500.0,1.64887
103550.0,1.18564
103600.0,0.765573
103650.0,0.436874
103700.0,0.223996
103750.0,0.148835
103800.0,0.223112
103850.0,0.437855
103900.0,0.770474
103950.0,1.18499
104000.0,1.65071
104050.0,2.11563
104100.0,2.53164
104150.0,2.86201
104200.0,3.07507
104250.0,3.14937
104300.0,3.07454
104350.0,2.86757
104400.0,2.53055
104450.0,2.11429
104500.0,1.65038
104550.0,1.18776
104600.0,0.767558
104650.0,0.433882
104700.0,0.226695
104750.0,0.149845
104800.0,0.223649
104850.0,0.436875
104900.0,0.770845
104950.0,1.18801
105000.0,1.65235
105050.0,2.11517
105100.0,2.53199
105150.0,2.86404
105200.0,3.0751
105250.0,3.14613
105300.0,3.07611
105350.0,2.86138
105400.0,2.53686
105450.0,2.11665
105500.0,1.65234
105550.0,1.18538
105600.0,0.772443
105650.0,0.433069
105700.0,0.221001
105750.0,0.148441
105800.0,0.221502
105850.0,0.436743
105900.0,0.768713
105950.0,1.1903
106000.0,1.652
106050.0,2.11597
106100.0,2.53252
106150.0,2.86323
106200.0,3.07522
106250.0,3.14698
106300.0,3.07485
106350.0,2.86277
106400.0,2.53321
106450.0,2.11016
106500.0,1.64727
106550.0,1.18692
106600.0,0.766227
106650.0,0.437148
106700.0,0.222595
106750.0,0.148499
106800.0,0.220752
106850.0,0.43629
106900.0,0.766868
106950.0,1.18525
107000.0,1.64873
107050.0,2.1139
107100.0,2.53198
107150.0,2.8601
107200.0,3.07626
107250.0,3.1508
107300.0,3.07866
107350.0,2.86509
107400.0,2.5321
107450.0,2.11124
107500.0,1.64846
107550.0,1.1883
107600.0,0.766918
107650.0,0.438527
107700.0,0.225963
107750.0,0.147876
107800.0,0.224296
107850.0,0.43625
107900.0,0.772378
107950.0,1.18815
108000.0,1.64898
108050.0,2.11434
108100.0,2.52984
108150.0,2.86322
108200.0,3.07699
108250.0,3.1503
108300.0,3.0772
108350.0,2.86171
108400.0,2.52797
108450.0,2.1128
108500.0,1.64822
108550.0,1.18507
108600.0,0.772597
108650.0,0.4388
108700.0,0.223066
108750.0,0.147133
108800.0,0.220819
108850.0,0.437197
108900.0,0.770461
108950.0,1.1859
109000.0,1.65027
109050.0,2.11404
109100.0,2.53381
109150.0,2.85976
109200.0,3.0769
109250.0,3.15081
109300.0,3.07848
109350.0,2.86432
109400.0,2.52948
109450.0,2.11236
109500.0,1.64695
109550.0,1.18686
109600.0,0.768707
109650.0,0.437498
109700.0,0.221475
109750.0,0.14772
109800.0,0.226466
109850.0,0.436839
109900.0,0.771814
109950.0,1.18735
110000.0,1.64708
110050.0,2.11514
110100.0,2.53415
110150.0,2.86262
110200.0,3.07274
110250.0,3.15133
110300.0,3.0763
110350.0,2.86408
110400.0,2.5263
110450.0,2.11444
110500.0,1.6445
110550.0,1.18474
110600.0,0.770094
110650.0,0.432826
110700.0,0.219688
110750.0,0.1491
110800.0,0.226709
110850.0,0.439706
110900.0,0.767106
110950.0,1.18847
111000.0,1.65116
111050.0,2.11405
111100.0,2.53239
111150.0,2.86207
111200.0,3.07818
111250.0,3.15212
111300.0,3.08198
111350.0,2.86536
111400.0,2.52677
111450.0,2.11111
111500.0,1.65066
111550.0,1.1866
111600.0,0.764593
111650.0,0.436187
111700.0,0.22269
111750.0,0.149891
111800.0,0.223161
111850.0,0.438306
111900.0,0.771241
111950.0,1.18783
112000.0,1.64777
112050.0,2.11179
112100.0,2.53034
112150.0,2.8634
112200.0,3.07572
112250.0,3.14929
112300.0,3.07473
112350.0,2.86542
112400.0,2.53337
112450.0,2.11543
112500.0,1.64983
112550.0,1.18738
112600.0,0.766492
112650.0,0.434443
112700.0,0.22232
112750.0,0.151162
112800.0,0.22311
112850.0,0.434184
112900.0,0.768502
112950.0,1.18731
113000.0,1.65032
113050.0,2.11219
113100.0,2.5318
113150.0,2.86268
113200.0,3.07593
113250.0,3.14982
113300.0,3.07809
113350.0,2.86717
113400.0,2.53479
113450.0,2.11478
113500.0,1.6492
113550.0,1.18585
113600.0,0.767788
113650.0,0.438777
113700.0,0.217885
113750.0,0.150516
113800.0,0.21943
113850.0,0.436467
113900.0,0.770971
113950.0,1.18465
114000.0,1.64543
114050.0,2.11612
114100.0,2.53469
114150.0,2.86452
114200.0,3.0791
114250.0,3.1484
114300.0,3.07893
114350.0,2.86693
114400.0,2.53296
114450.0,2.11409
114500.0,1.65257
114550.0,1.18874
114600.0,0.766824
114650.0,0.439195
114700.0,0.224904
114750.0,0.150317
114800.0,0.226023
114850.0,0.438325
114900.0,0.769814
114950.0,1.18546
115000.0,1.65167
115050.0,2.11131
115100.0,2.53142
115150.0,2.86014
115200.0,3.07318
115250.0,3.15089
115300.0,3.07642
115350.0,2.8637
115400.0,2.53286
115450.0,2.11423
115500.0,1.64823
115550.0,1.18662
115600.0,0.768188
115650.0,0.435435
115700.0,0.223166
115750.0,0.149269
115800.0,0.222117
115850.0,0.435806
115900.0,0.768792
115950.0,1.1906
116000.0,1.64837
116050.0,2.11457
116100.0,2.52876
116150.0,2.86671
116200.0,3.07592
116250.0,3.15028
116300.0,3.07914
116350.0,2.8655
116400.0,2.52869
116450.0,2.11464
116500.0,1.64955
116550.0,1.18771
116600.0,0.768627
116650.0,0.437947
116700.0,0.223999
116750.0,0.14972
116800.0,0.225769
116850.0,0.433386
116900.0,0.767456
116950.0,1.18456
117000.0,1.64971
117050.0,2.11267
117100.0,2.53138
117150.0,2.86254
117200.0,3.07565
117250.0,3.14671
117300.0,3.07651
117350.0,2.86414
117400.0,2.53049
117450.0,2.11221
117500.0,1.64871
117550.0,1.18983
117600.0,0.768698
117650.0,0.43725
117700.0,0.222814
117750.0,0.149
117800.0,0.221658
117850.0,0.439559
117900.0,0.764921
117950.0,1.18707
118000.0,1.64995
118050.0,2.11301
118100.0,2.52855
118150.0,2.86106
118200.0,3.07855
118250.0,3.14861
118300.0,3.07834
118350.0,2.86486
118400.0,2.53284
118450.0,2.11505
118500.0,1.64758
118550.0,1.18553
118600.0,0.769679
118650.0,0.43395
118700.0,0.226744
118750.0,0.148881
118800.0,0.223287
118850.0,0.434424
118900.0,0.769054
118950.0,1.18501
119000.0,1.64951
119050.0,2.11125
119100.0,2.53406
119150.0,2.86026
119200.0,3.07749
119250.0,3.15047
119300.0,3.07746
119350.0,2.86148
119400.0,2.53375
119450.0,2.11545
119500.0,1.65032
119550.0,1.1871
119600.0,0.768007
119650.0,0.437761
119700.0,0.221773
119750.0,0.15111
119800.0,0.224228
119850.0,0.433654
119900.0,0.763074
119950.0,1.18624
120000.0,1.64968
120050.0,2.11596
120100.0,2.53179
120150.0,2.86253
120200.0,3.07387
120250.0,3.14982
120300.0,3.07542
120350.0,2.86132
120400.0,2.53144
120450.0,2.11564
120500.0,1.65019
120550.0,1.18438
120600.0,0.768977
120650.0,0.434278
120700.0,0.22026
120750.0,0.150989
120800.0,0.222315
120850.0,0.438702
120900.0,0.768944
120950.0,1.18486
121000.0,1.65044
121050.0,2.11612
121100.0,2.5313
121150.0,2.8614
121200.0,3.07526
121250.0,3.14837
121300.0,3.07422
121350.0,2.86094
121400.0,2.53252
121450.0,2.11574
121500.0,1.64928
121550.0,1.18805
121600.0,0.770139
121650.0,0.439842
121700.0,0.223043
121750.0,0.149301
121800.0,0.224258
121850.0,0.43667
121900.0,0.768926
121950.0,1.18907
122000.0,1.64914
122050.0,2.11396
122100.0,2.52972
122150.0,2.86321
122200.0,3.07524
122250.0,3.14848
122300.0,3.07615
122350.0,2.86263
122400.0,2.53242
122450.0,2.11513
122500.0,1.64702
122550.0,1.18848
122600.0,0.763869
122650.0,0.436969
122700.0,0.224836
122750.0,0.148699
122800.0,0.222957
122850.0,0.434911
122900.0,0.770112
122950.0,1.18013
123000.0,1.64806
123050.0,2.10965
123100.0,2.53205
123150.0,2.86612
123200.0,3.07897
123250.0,3.15134
123300.0,3.07708
123350.0,2.86199
123400.0,2.53411
123450.0,2.11477
123500.0,1.64831
123550.0,1.18392
123600.0,0.767065
123650.0,0.438638
123700.0,0.225917
123750.0,0.153232
123800.0,0.221864
123850.0,0.435755
123900.0,0.771088
123950.0,1.18691
124000.0,1.65153
124050.0,2.11088
124100.0,2.53094
124150.0,2.86349
124200.0,3.07588
124250.0,3.14917
124300.0,3.07332
124350.0,2.86679
124400.0,2.53198
124450.0,2.11062
124500.0,1.65216
124550.0,1.18662
124600.0,0.76977
124650.0,0.436106
124700.0,0.221869
124750.0,0.148505
124800.0,0.224127
124850.0,0.438051
124900.0,0.76933
124950.0,1.1878
125000.0,1.65244
125050.0,2.11414
125100.0,2.53373
125150.0,2.86578
125200.0,3.07722
125250.0,3.1499
125300.0,3.07577
125350.0,2.86118
125400.0,2.52863
125450.0,2.11622
125500.0,1.65004
125550.0,1.18545
125600.0,0.771551
125650.0,0.438493
125700.0,0.223613
125750.0,0.152093
125800.0,0.22312
125850.0,0.437282
125900.0,0.772056
125950.0,1.18869
126000.0,1.64955
126050.0,2.11501
126100.0,2.53415
126150.0,2.8634
126200.0,3.07586
126250.0,3.15387
126300.0,3.07612
126350.0,2.86102
126400.0,2.5321
126450.0,2.11825
126500.0,1.65142
126550.0,1.18856
126600.0,0.764171
126650.0,0.435567
126700.0,0.226039
126750.0,0.149415
126800.0,0.226279
126850.0,0.437666
126900.0,0.76936
126950.0,1.19009
127000.0,1.64925
127050.0,2.11285
127100.0,2.53215
127150.0,2.86423
127200.0,3.07346
127250.0,3.15273
127300.0,3.07731
127350.0,2.86346
127400.0,2.53319
127450.0,2.113
127500.0,1.65269
127550.0,1.18688
127600.0,0.770038
127650.0,0.434975
127700.0,0.223132
127750.0,0.151015
127800.0,0.221794
127850.0,0.435422
127900.0,0.768483
127950.0,1.18896
128000.0,1.65178
128050.0,2.11559
128100.0,2.53254
128150.0,2.86559
128200.0,3.07992
128250.0,3.15059
128300.0,3.07771
128350.0,2.86495
128400.0,2.52793
128450.0,2.11358
128500.0,1.65108
128550.0,1.18823
128600.0,0.767924
128650.0,0.438667
128700.0,0.222375
128750.0,0.149886
128800.0,0.227017
128850.0,0.434007
128900.0,0.768393
128950.0,1.1864
129000.0,1.65004
129050.0,2.11267
129100.0,2.53319
129150.0,2.86159
129200.0,3.07415
129250.0,3.15116
129300.0,3.0744
129350.0,2.86447
129400.0,2.53191
129450.0,2.11234
129500.0,1.64949
129550.0,1.18645
129600.0,0.76939
129650.0,0.435377
129700.0,0.223157
129750.0,0.147294
129800.0,0.223019
129850.0,0.432788
129900.0,0.768372
129950.0,1.1857
130000.0,1.65431
130050.0,2.11622
130100.0,2.5315
130150.0,2.86554
130200.0,3.07726
130250.0,3.14781
130300.0,3.07184
130350.0,2.86584
130400.0,2.53255
130450.0,2.10971
130500.0,1.65136
130550.0,1.18838
130600.0,0.767037
130650.0,0.438132
130700.0,0.220053
130750.0,0.149636
130800.0,0.223557
130850.0,0.438108
130900.0,0.769186
130950.0,1.18699
131000.0,1.65118
131050.0,2.11228
131100.0,2.5347
131150.0,2.86291
131200.0,3.07823
131250.0,3.15005
131300.0,3.07615
131350.0,2.86475
131400.0,2.53263
131450.0,2.11627
131500.0,1.6522
131550.0,1.18539
131600.0,0.769378
131650.0,0.436733
131700.0,0.221879
131750.0,0.147854
131800.0,0.223978
131850.0,0.435458
131900.0,0.765602
131950.0,1.18634
132000.0,1.65049
132050.0,2.11377
132100.0,2.52932
132150.0,2.86241
132200.0,3.07937
132250.0,3.14851
132300.0,3.07598
132350.0,2.86818
132400.0,2.53242
132450.0,2.11256
132500.0,1.64615
132550.0,1.18713
132600.0,0.76558
132650.0,0.436458
132700.0,0.221714
132750.0,0.146684
132800.0,0.226748
132850.0,0.436288
132900.0,0.770184
132950.0,1.18797
133000.0,1.64856
133050.0,2.11372
133100.0,2.53098
133150.0,2.86547
133200.0,3.07746
133250.0,3.1493
133300.0,3.07991
133350.0,2.86457
133400.0,2.53261
133450.0,2.11197
133500.0,1.65082
133550.0,1.18355
133600.0,0.769255
133650.0,0.434612
133700.0,0.22379
133750.0,0.149453
133800.0,0.223879
133850.0,0.437196
133900.0,0.768212
133950.0,1.18637
134000.0,1.64703
134050.0,2.10973
134100.0,2.5342
134150.0,2.86467
134200.0,3.07363
134250.0,3.15382
134300.0,3.07516
134350.0,2.86455
134400.0,2.53253
134450.0,2.11374
134500.0,1.65122
134550.0,1.18373
134600.0,0.76825
134650.0,0.435966
134700.0,0.22359
134750.0,0.149452
134800.0,0.222131
134850.0,0.435012
134900.0,0.770091
134950.0,1.18478
135000.0,1.65072
135050.0,2.11423
135100.0,2.53148
135150.0,2.86437
135200.0,3.07767
135250.0,3.14894
135300.0,3.07726
135350.0,2.86734
135400.0,2.52954
135450.0,2.11292
135500.0,1.64847
135550.0,1.19044
135600.0,0.765517
135650.0,0.436489
135700.0,0.225274
135750.0,0.148264
135800.0,0.223143
135850.0,0.435051
135900.0,0.765641
135950.0,1.18633
136000.0,1.65099
136050.0,2.11273
136100.0,2.532
136150.0,2.86489
136200.0,3.07897
136250.0,3.14753
136300.0,3.07781
136350.0,2.86228
136400.0,2.52791
136450.0,2.11197
136500.0,1.65128
136550.0,1.18709
136600.0,0.766129
136650.0,0.439683
136700.0,0.224219
136750.0,0.149862
136800.0,0.222331
136850.0,0.437307
136900.0,0.767547
136950.0,1.18874
137000.0,1.65063
137050.0,2.11475
137100.0,2.53107
137150.0,2.86058
137200.0,3.07764
137250.0,3.14799
137300.0,3.07637
137350.0,2.8635
137400.0,2.53012
137450.0,2.1153
137500.0,1.64715
137550.0,1.18945
137600.0,0.767144
137650.0,0.438395
137700.0,0.225992
137750.0,0.148281
137800.0,0.221949
137850.0,0.438347
137900.0,0.768694
137950.0,1.18664
138000.0,1.64636
138050.0,2.11025
138100.0,2.53275
138150.0,2.86638
138200.0,3.07517
138250.0,3.14828
138300.0,3.077
138350.0,2.86445
138400.0,2.5328
138450.0,2.11265
138500.0,1.64613
138550.0,1.18938
138600.0,0.767335
138650.0,0.438973
138700.0,0.219458
138750.0,0.150738
138800.0,0.222421
138850.0,0.434317
138900.0,0.770252
138950.0,1.18904
139000.0,1.64884
139050.0,2.11481
139100.0,2.52954
139150.0,2.8623
139200.0,3.0761
139250.0,3.14931
139300.0,3.07785
139350.0,2.86113
139400.0,2.5336
139450.0,2.11545
139500.0,1.64957
139550.0,1.18412
139600.0,0.763601
139650.0,0.436349
139700.0,0.221994
139750.0,0.150203
139800.0,0.221321
139850.0,0.43648
139900.0,0.7682
139950.0,1.1865
140000.0,1.65057
